PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,10,4,5,6,4,6,7,9,6,6
1,0.0,5,9,9,7,13,5,6,8,6,8
2,0.0,10,9,10,4,6,5,11,3,13,9
3,0.0,9,7,9,9,7,13,9,5,10,9
4,0.0,4,4,2,1,4,3,5,1,6,3
5,0.0,10,6,5,3,7,7,7,5,1,6
6,0.0,2,6,6,4,4,7,4,5,2,2
7,0.0,8,10,6,11,3,4,3,9,5,8
8,0.0,4,10,9,7,5,5,4,11,6,2
9,0.0,5,7,8,9,11,8,2,11,9,6
10,0.0,5,4,2,7,7,5,3,7,7,6
11,0.0,2,5,6,8,7,10,8,5,4,5
12,0.0,7,5,11,5,8,6,8,8,7,4
13,0.0,8,6,7,9,6,7,11,4,8,10
14,0.0,4,6,4,5,2,4,6,4,7,8
15,0.0,7,2,1,5,6,5,6,5,3,8
