PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,14,8,12,10,7,14,9,11,9,8
1,0.0,9,20,13,9,11,13,11,11,9,9
2,0.0,11,2,10,6,13,9,11,9,9,12
3,0.0,8,7,9,8,5,11,12,8,12,10
4,0.0,5,3,3,4,7,4,6,3,5,5
5,0.0,4,6,5,5,6,8,4,9,8,8
6,0.0,4,10,10,7,5,6,5,1,3,3
7,0.0,7,5,8,5,4,4,7,2,8,4
8,0.0,6,4,3,6,5,3,6,7,5,6
9,0.0,3,10,2,8,9,2,3,13,7,5
10,0.0,3,5,2,5,6,5,6,8,4,6
11,0.0,6,3,7,4,4,4,6,5,3,6
12,0.0,8,7,9,10,6,5,3,7,4,3
13,0.0,4,7,4,5,4,4,5,3,7,8
14,0.0,5,2,2,5,4,6,1,0,4,3
15,0.0,3,1,1,3,4,2,5,3,3,4
